client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32409133.mp3	fbc78a1f8aecd8fb78a9438fc61cd7ab06c33161763713f78bf0ed5d809a865b	都唔係嗰隻字		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32409149.mp3	831bd3b1d4d4949c54505d44f4d4e4f693fe077fedb04691e9cd1f809f1b3a6d	後生邊個都戇居過，算係不枉		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32409150.mp3	ddc1310ad291951afc37db47d5b4337eb89fc46cb441a092540127f89a155b00	理解能力有問題呀？		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32409174.mp3	07bcbf49b82e4c7c703fdf26201de654a81e9a215deca7c8da567cb9bffe8735	如果我冇熱鮮奶，我冇其他辦法瞓着		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32409176.mp3	d5c8e7998b84fc5f2af0164011d424527985faa5fa183f905ab040834107305d	請問我可否知道人工係幾多？		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32416949.mp3	038dea2120b7c559a9a799e55c4ba7a3c4de57466d873f4b70d7b20b4c24ce38	你係機器人？		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32416951.mp3	f91d1074f04b85f6075ddb6071bc40f23e7d236a0b6971644042328d206c61c3	我走喇！你哋好煩		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32416957.mp3	f04c17f09a840d113c7e4ac45003d34737a8d8bc3c324cc779969f29bae3266f	都係廣州路線		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32416959.mp3	d1ee197a0e6eafc3af0b575454d0389befae3bd28f85bef58887b242954935e1	話時話呢條公式係點嚟嘅呢		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32416960.mp3	f08c141145c10444674dc2b217d80b5f2971588f141fa4d6e065275fb443ccc6	之後仲要話人文盲		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32416961.mp3	c42885cbd891a686f88ffe9cb75b1c1ccbbfd4d49fbc70cbf1a671b563a07c3f	你哋點截圖㗎？		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32416966.mp3	0cb3498dcf5bdb7a716a77bcbfa8dbf8e4c5c9af1a7d028ca2bc7d71c933db1c	呢個係一個努力求存，同周圍保持一致嘅故仔		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32416968.mp3	d593774c9f25f1d48fcc688cd87fa322f8cfbd6b441cc32cbc0989c3275c1f15	問題係我而家冇項目做		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32416969.mp3	01239aaee619d8b11d2bddde1a5784c4353cb37e73796e168751b841095aaa42	你帶咗邊個返嚟？佢條女？		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32416971.mp3	ca7f03728d5fee5931fd441d4a4142b0af1845042e3cb061972cbc74ffd59836	佢啲料話晒你知咩？個底穿晒你聽？		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32416973.mp3	d9738ccb88ac89721e52990483372eb4be3d6051cba836e2cad2d2e35845a509	返去啱先嘅問題		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32416976.mp3	1aff14d58590cf009f3f902ddf54484e94d79cbacac2780b5035c693c3c31c90	琴晚我睇咗答案		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32433363.mp3	113de57224557738de16030732d392746624cf0c1e4a11d7f85cb2ab143e7daa	嘩部地鐵真係		6	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32587692.mp3	59f9c817f520285960a5f2f359b571e10a96928458299d01ebcc0442eeb62bfc	靜靜先		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32648951.mp3	6a6b15d75a8e54ac673f2d3022b4863a4fe192ad2f8a6eeaec681de4880f1e5e	當時我最鍾意就係打機，除咗讀書，我其餘時間就係打機		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32648954.mp3	33a06c65c75deeb2503733b4c88d48f61707babe9a9efd9561af13e921e48c78	佢係唔係包喺原版入面，唔係另外再裝過嘅？		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32648956.mp3	5fbe02e1019df4c3c055f422df3146210a2187d24ff0f3b795ff074a0d4be29e	要有倒車鏡頭		6	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_32648957.mp3	3d1b65338063ce1c6d78746a5f74abad960e3eaa824e7bb76fe94896dfcd6913	我等下要去開會		4	0	twenties	male_masculine	廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_33196411.mp3	e239c2d150eb831460007c7be90e1f10c74e09ca7dbcf714d6074df538eb9034	豆腐膶我就聽過		4	0			廣州音		yue	
b158b34562b840a847450fdc8485f4402af776b606c216bb525895732a9e1688c40057c5e6196dd830a777bdf8650fec9aef2d87e56ec9de2575811d30ff3028	common_voice_yue_38881783.mp3	50ad364e8ec919b30394ee126250d96917be0f665e915c551ec70573e37905f0	瑞典身份都保佢唔住！		4	0			廣州音		yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938529.mp3	0c7b48dac5c78904d3c6c73d57404b41e4007838e299856eb1abc2a719aeafca	有得唔見嘅嘢我都會唔見		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938530.mp3	134522e5c70711b26c82371e6999d150671396d9b7e2975edb3ead47b745a7cf	我向作者回饋一下		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938531.mp3	189e5e2fe2fd3047ddb96c304f444a0d4333054363a865873be8989691437a1f	點解有琴聲嘅？		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938535.mp3	11199cc7413a57a67c481a5cfec469134bb7b5f61e42b993843c1fb5c850dd4e	我係唔擔心偷聼嘅，我平時都唔講嘢嘅。又唔中意發語音留言		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938537.mp3	d0afc5d69f6efb93831b6d43aefd6019063c7d6399770fc7c31bfa09c63db4b3	我部安卓手機用咗兩年就卡到鬼噉		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938538.mp3	f16c53f28e63fec6972d4ca97b5d2f2252926813be98707fc5fcbe14bb3ae3d9	唔使你講我本身都知		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938539.mp3	ec5e286cd4f6dec79cf28303d0e68adec5b3d6288cb75b445700c69d813d1928	我唔識客家話喎		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938540.mp3	e2d0a080fbcef4cb0a70b4e2e149e10470975e3b727a4d680445cb56a45a9986	你做乜？		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938541.mp3	c066a4217770a6cd9f1a5823a330de39b75c658dcb06944852c62b2139b33207	雖然而家淨係得一百幾個條目，但係好快就會充實㗎喇		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938547.mp3	18b9aeb3b557bfb5a9f8aea607a25f032ba468bdf38dfb7e6cc0253c4dbabc9f	連生日歌都可以唱到走晒音		2	1					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938593.mp3	ecd61d38a74dce7e35a464bf001d1572aa4930b1a59ae161fbd22dfbae9fad71	新加坡基本都係華人		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938594.mp3	0a08e48cdaf50f34234a29ca2a8a0e63add5abad37c6f2f698e14de88d4c5d65	呢支嘢係乜啊？		3	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938604.mp3	13eb566a22f01b1c7926671685067e5715e84d4e50fd34dac6ee7f6d392cd32f	問下呢位老友先		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938606.mp3	14e4ec24e688a338e590db1ec0687db28ab283864605a7e4811fad311160256f	幫佢冰敷下啦		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938616.mp3	14768fe118328d4656a9076f07e56c68886e2554f64aa1c06244a3b3c1e6fa4c	粵人講粵語用粵字係天經地義		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938617.mp3	00f435c9ef627a7addfea1484198407768a4dc8b40936b83642fafe864b62dbe	行啦，執嘢喇，仲等咩啫？		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938669.mp3	02adf31425a6a899829c0156bd12deb3ebff6c278f74b9d4e0c4b4e2e7c5a9c2	民間多採用快脆規則		2	1					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938676.mp3	1a2534f6b1e9ef15c2cbe9d2e1746b0b6ba61aba163e4dfe39789c605b3f4242	例如下面呢句話其實有好多講法		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938684.mp3	20f6d337508671de7fca183911fcdfcccb6ff08d4fcbe62287955c7ffb100e17	仲有如果你單個字打出嚟佢就梗係淨係可以二選一噉讀出嚟啦		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938708.mp3	d67403b3290248766156528ff990d438e2bf738759fdea6a95fd36d51bb0f681	所以我認為唔係而家要人哋睇，係人哋想睇嘅時候可以畀佢睇到		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938711.mp3	1d92b2c2ee49e3882eae57c1b69a9e37f4e6ca23c8c5b85d463c3e1a775e9409	你沖個涼先啦		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938714.mp3	1b4a0bf80b8d3e6b1009bf7b71628d4ef1c0632dfbf157ccb244479b13d60580	喺邊度下載啊		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938716.mp3	8af7265931c7972feb6a044a59870cc899eedfd6202ff3783feff182f8220fa1	我都話我唔肚餓咯		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938718.mp3	140832e3b3b967096f4fc3598571c84e72fed0b3f8f3b104b622d4425d003794	中國人咁搞笑㗎		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938723.mp3	161b9dfa45217bc6c0c9bb3e7c18fd618d4fa84ed5ad2ec9533c876894aecd76	但如果唔噉做，佢唔會退學㗎		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938729.mp3	de76fc64496174c19c7ba640989450e7ce36d4e1a94995587c291fc87a711a72	因為佢哋做嘅比較早		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938732.mp3	20b1c5842b2de81962a5fb9da5f437b00fd1f1223e3981c0a379e3506ff869f6	同嗰首差唔多		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938735.mp3	0fdbe7d9b21274fec41840a3187f2de7e445601456dad8563e6343899a61a4ff	唔使見到我就呆晒嘅		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938741.mp3	1e0715bca7724a4836a374ce9fac057f72ef3e6d8b01eb6ed9f47c60be20399e	跟住我發現移動啲網仲係差過電信		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938743.mp3	1e6683ab1bf58b4fd7385a806d9cdbb0310bd180f0961cd53f24d5f936f7dea6	以前就話入鄉隨俗，而家變成入鄉除族，清除個除		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938750.mp3	22e710fc0efff41e6b78b8a6e8b33cf084acad4f4669477641152acbc1cbf4f7	唔好同佢哋打機咪得囉		3	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938754.mp3	1ee18da4113b73e44cfc713add181b12df337ef03508d7a7178268ffdc0ec857	然後就冇再講過嘢		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938755.mp3	214878434176b07626abe78ab5af2f392109460a1120469f14c8822416ee2af0	最討厭就係呢啲愚昧無知嘅人		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938757.mp3	1f08110d77a83f0f2bfcc1842169e6797a54c6073fe959855e5480702c693ddd	好似係你嗰邊嘅網絡喎		2	0					yue	
296fc041158296beb6f278aaa5c3a52f4081399ac382c891f7c83e71e003b5cda77d6dbcd52e8013bea1b5797c89192c9c8f5c4282e80912632c65f54ad6ba78	common_voice_yue_31938758.mp3	00be1557ba967ca3016852869900fecec4ed785305588ca109688495d37eea83	你話死唔死？		3	0					yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000561.mp3	9fa1de6657fbfe1db318f26d49cd1e2f522ed3612897adb95528dd7af43385ea	佢哋同我哋唔係同一個世界嘅人		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000667.mp3	a8b571b234b0f624e2ced8161895cbbf94707f423b44c98f29c2ccf7d6138498	所以其實我都話，根本解決辦法就係儘快實現一鍵下載部署功能		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000674.mp3	ab2398d34f174d8f1077d134f27d300bf56867af7f68c59360fd2b322f8c2570	不過後來嫌佢太貴		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000680.mp3	9f981f1734b75c17ebb360251dd2de0ec76183c61ed5cbc664893c37fbae1128	就可以加多一個粵拼輸入法		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000682.mp3	8928827027d4a330971a9c0d6a5cff545c9e4ef8c397bc62c8a9b85be6ddd6ba	有網址有何用		2	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000699.mp3	a77c17ff9ecdd5292c316a49f10538113d7617e4c680096fa0b39cf5b88c1f0e	有錯字你就手動改下囉		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000700.mp3	ed4eea71644f535cf8363df4def2e7f652a13e37d7f08ee6e9b372f3cdf02137	老黃，老梁		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000709.mp3	c6f65b5096e2920c61b7734d2d85bd1d8b5bef0b92990c2b3a0fa90a7dd553fa	我重溫緊溏心風暴第一部，再睇埋第二部跟住睇第三部		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000712.mp3	84766e290cf7de04db75a1c6c9d1c1075217b314354d80cf715eeebec043c56f	我用五筆輸入打字好快		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000713.mp3	f0da6ca32c7381f27c9844272ee4c1e054ecb23f4d9eee3a1ccacd4963ce4576	上年出現過熒惑守心同太白守月，唔知今年會有咩事發生		2	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000714.mp3	b5aabf2f5b358c1c84d238db0a07825adc95524fcd053a1c006f302e1ddd39e3	呢個輸入法唔支援橫屏嘅咩？		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000724.mp3	b20bcf649c9410fd9c03d08b8d410819f4befba1a63a1cc228bfbbd5975aaf65	我係睇開咗		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000728.mp3	7674a06a9b6b10d0fa578ef207cb6dfcc24ce2d68ea71a40fd371e431140e77e	呢齣戲好似有撈話		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000736.mp3	5b336cd8eb18e9414dd98b156ab8f0992715ebb1f978b8906807f86b10d82cc8	乜嘢自動回覆？		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000742.mp3	a5797ba364f0d0b8d31a88f9caa70202125b529ddb822dbfcdb3aa57112d1058	繼續講繼續講，我收聲		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000746.mp3	b58bade0209320e66b276c75a5d3eabd586fd8b9303f14f762e74d05556792e4	牛令樹冇得生長，草先至有機會吸陽光		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000748.mp3	48741b683fd176e3e8f346d41046e8a7f9798ef8f5e8c9e2f58790a7ce8d1029	你呢個係安卓		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000750.mp3	bb41dff197c6cc68baad2673ad1a3343eb05ccc24c702524a8e9da2140b928a3	請問如果回答佢哋嘅話，會唔會對你哋有影響呢？		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000756.mp3	93b40e572c77b4a4d62d9b0850afdefe997f3c73f47f304b8ac163c3c72b5613	似乎好耐冇聽過呢種講法		4	0	twenties	male_masculine	音港口音		yue	
b492cbf9d6bcf51f5f62dffa8410697a675ee4e87c69570f5fa211621d8830d550d9748b5c1620b25b51aef2fa4473654eb53818ef6f440c05e0bf02b6549fe1	common_voice_yue_33000757.mp3	9a1fb1586dbb7360aee51fe591b7de6ed75d2410cec25a7ae444b893da0163c7	係啊，可以自己開嘅		4	0	twenties	male_masculine	音港口音		yue	
